filename;file_size;file_attributes;region_count;region_id;region_shape_attributes;region_attributes
D20201113T153715_11838.png;1999224;{};1;1;{"name": "roi", "left_rois": [[299, 375, 404, 92], [245, 283, 332, 79], [500, 136, 370, 95], [117, 78, 346, 84]], "right_rois": [[364, 375, 404, 92], [289, 283, 332, 79], [536, 136, 370, 95], [149, 78, 346, 84]]};{"region": "body"}
D20201113T153715_11884.png;1968009;{};1;1;{"name": "roi", "left_rois": [[295, 372, 404, 92], [245, 290, 330, 68], [508, 154, 371, 96], [144, 119, 346, 84]], "right_rois": [[364, 372, 404, 92], [289, 290, 330, 68], [536, 154, 371, 96], [173, 119, 346, 84]]};{"region": "body"}
D20201113T153715_11930.png;1891466;{};1;1;{"name": "roi", "left_rois": [[291, 361, 395, 103], [532, 165, 382, 106]], "right_rois": [[364, 361, 395, 103], [562, 165, 382, 106]]};{"region": "body"}
D20201113T153715_11976.png;1946501;{};1;1;{"name": "roi", "left_rois": [[299, 337, 429, 118], [565, 190, 396, 115]], "right_rois": [[338, 337, 429, 118], [595, 190, 396, 115]]};{"region": "body"}
D20201113T153715_12022.png;1961298;{};1;1;{"name": "roi", "left_rois": [[287, 350, 416, 119], [579, 213, 396, 115], [225, 221, 334, 100]], "right_rois": [[354, 350, 416, 119], [617, 213, 396, 115], [270, 221, 334, 100]]};{"region": "body"}
D20201113T153715_12068.png;1959805;{};1;1;{"name": "roi", "left_rois": [[295, 381, 416, 119], [225, 221, 334, 100]], "right_rois": [[354, 381, 416, 119], [270, 221, 334, 100]]};{"region": "body"}
D20201113T153715_12114.png;1970008;{};1;1;{"name": "roi", "left_rois": [[23, 475, 407, 109], [192, 264, 364, 91]], "right_rois": [[74, 475, 407, 109], [212, 264, 364, 91]]};{"region": "body"}
D20201113T153715_12160.png;1895193;{};1;1;{"name": "roi", "left_rois": [[99, 481, 413, 103], [164, 281, 387, 76], [259, 380, 437, 90]], "right_rois": [[151, 481, 413, 103], [196, 281, 387, 76], [317, 380, 437, 90]]};{"region": "body"}
D20201113T153715_12206.png;1902960;{};1;1;{"name": "roi", "left_rois": [[258, 374, 438, 99], [152, 275, 373, 89]], "right_rois": [[317, 374, 438, 99], [199, 275, 373, 89]]};{"region": "body"}
D20201113T153715_12252.png;1961331;{};1;1;{"name": "roi", "left_rois": [[254, 388, 438, 99], [155, 300, 372, 73], [467, 146, 396, 119]], "right_rois": [[306, 388, 438, 99], [199, 300, 372, 73], [492, 146, 396, 119]]};{"region": "body"}
D20201113T153715_12298.png;1908263;{};1;1;{"name": "roi", "left_rois": [[251, 382, 438, 99], [151, 292, 381, 83], [480, 168, 360, 117]], "right_rois": [[313, 382, 438, 99], [199, 292, 381, 83], [524, 168, 360, 117]]};{"region": "body"}
D20201113T153715_12344.png;1984691;{};1;1;{"name": "roi", "left_rois": [[251, 384, 438, 99], [150, 290, 381, 83]], "right_rois": [[313, 384, 438, 99], [179, 290, 381, 83]]};{"region": "body"}
D20201113T153715_12390.png;1911690;{};1;1;{"name": "roi", "left_rois": [[256, 391, 434, 98], [149, 292, 371, 80]], "right_rois": [[313, 391, 434, 98], [192, 292, 371, 80]]};{"region": "body"}
D20201113T153715_12436.png;1965297;{};1;1;{"name": "roi", "left_rois": [[248, 395, 434, 98], [120, 291, 371, 80], [146, 41, 325, 119]], "right_rois": [[313, 395, 434, 98], [168, 291, 371, 80], [170, 41, 325, 119]]};{"region": "body"}
D20201113T153715_12482.png;1963148;{};1;1;{"name": "roi", "left_rois": [[249, 394, 434, 98], [121, 279, 371, 80]], "right_rois": [[313, 394, 434, 98], [168, 279, 371, 80]]};{"region": "body"}
D20201113T153715_12528.png;1977054;{};1;1;{"name": "roi", "left_rois": [[236, 406, 434, 98], [121, 279, 362, 80]], "right_rois": [[293, 406, 434, 98], [155, 279, 362, 80]]};{"region": "body"}
D20201113T153715_12574.png;1890653;{};1;1;{"name": "roi", "left_rois": [[234, 383, 430, 112], [101, 283, 367, 72], [780, 303, 413, 152]], "right_rois": [[293, 383, 430, 112], [155, 283, 367, 72], [840, 303, 413, 152]]};{"region": "body"}
D20201113T153715_12620.png;1969405;{};1;1;{"name": "roi", "left_rois": [[231, 385, 430, 112], [116, 267, 353, 76]], "right_rois": [[293, 385, 430, 112], [155, 267, 353, 76]]};{"region": "body"}
D20201113T153715_12666.png;1899783;{};1;1;{"name": "roi", "left_rois": [[225, 396, 437, 115], [88, 273, 353, 76]], "right_rois": [[281, 396, 437, 115], [131, 273, 353, 76]]};{"region": "body"}
D20201113T153715_12712.png;1890456;{};1;1;{"name": "roi", "left_rois": [[225, 388, 434, 107], [88, 273, 353, 76]], "right_rois": [[281, 388, 434, 107], [131, 273, 353, 76]]};{"region": "body"}
D20201113T153715_12758.png;1945822;{};1;1;{"name": "roi", "left_rois": [[225, 393, 434, 107], [130, 265, 345, 75], [267, 125, 374, 107]], "right_rois": [[281, 393, 434, 107], [160, 265, 345, 75], [297, 125, 374, 107]]};{"region": "body"}
D20201113T153715_12804.png;1965675;{};1;1;{"name": "roi", "left_rois": [[253, 395, 407, 106], [159, 255, 345, 75], [240, 146, 379, 95]], "right_rois": [[316, 395, 407, 106], [199, 255, 345, 75], [263, 146, 379, 95]]};{"region": "body"}
D20201113T153715_12850.png;1894941;{};1;1;{"name": "roi", "left_rois": [[256, 400, 407, 106], [189, 263, 340, 73], [230, 154, 379, 95]], "right_rois": [[316, 400, 407, 106], [231, 263, 340, 73], [263, 154, 379, 95]]};{"region": "body"}
D20201113T153715_12896.png;1894144;{};1;1;{"name": "roi", "left_rois": [[253, 408, 437, 117], [206, 256, 347, 77]], "right_rois": [[316, 408, 437, 117], [243, 256, 347, 77]]};{"region": "body"}
D20201113T153715_12942.png;1879381;{};1;1;{"name": "roi", "left_rois": [[277, 402, 426, 107], [231, 264, 341, 75], [786, 459, 420, 106]], "right_rois": [[334, 402, 426, 107], [274, 264, 341, 75], [832, 459, 420, 106]]};{"region": "body"}
D20201113T153715_12988.png;1966699;{};1;1;{"name": "roi", "left_rois": [[296, 403, 427, 103], [231, 243, 384, 105], [819, 465, 320, 142], [149, 36, 320, 85]], "right_rois": [[334, 403, 427, 103], [278, 243, 384, 105], [885, 465, 320, 142], [173, 36, 320, 85]]};{"region": "body"}
D20201113T153715_13034.png;1898672;{};1;1;{"name": "roi", "left_rois": [[323, 402, 428, 100], [243, 269, 393, 86], [129, 60, 338, 80]], "right_rois": [[375, 402, 428, 100], [290, 269, 393, 86], [151, 60, 338, 80]]};{"region": "body"}
D20201113T153715_13080.png;1912159;{};1;1;{"name": "roi", "left_rois": [[363, 401, 405, 103], [254, 250, 385, 84], [142, 73, 338, 100]], "right_rois": [[419, 401, 405, 103], [290, 250, 385, 84], [156, 73, 338, 100]]};{"region": "body"}
D20201113T153715_13126.png;1923691;{};1;1;{"name": "roi", "left_rois": [[354, 413, 437, 94], [254, 236, 377, 92], [134, 79, 339, 117]], "right_rois": [[419, 413, 437, 94], [290, 236, 377, 92], [156, 79, 339, 117]]};{"region": "body"}
D20201113T153715_13172.png;1870392;{};1;1;{"name": "roi", "left_rois": [[361, 411, 437, 94], [237, 256, 370, 90], [148, 80, 320, 120]], "right_rois": [[425, 411, 437, 94], [290, 256, 370, 90], [174, 80, 320, 120]]};{"region": "body"}
D20201113T153715_13218.png;1903194;{};1;1;{"name": "roi", "left_rois": [[371, 399, 437, 94], [194, 283, 370, 81], [148, 80, 320, 120]], "right_rois": [[425, 399, 437, 94], [249, 283, 370, 81], [182, 80, 320, 120]]};{"region": "body"}
D20201113T153715_13264.png;1899733;{};1;1;{"name": "roi", "left_rois": [[369, 383, 423, 92], [182, 279, 362, 84], [150, 88, 333, 119], [559, 254, 387, 92]], "right_rois": [[431, 383, 423, 92], [232, 279, 362, 84], [182, 88, 333, 119], [602, 254, 387, 92]]};{"region": "body"}
D20201113T153715_13310.png;1950159;{};1;1;{"name": "roi", "left_rois": [[158, 277, 362, 84], [150, 88, 337, 144], [560, 269, 407, 102], [109, 389, 446, 120]], "right_rois": [[205, 277, 362, 84], [174, 88, 337, 144], [602, 269, 407, 102], [177, 389, 446, 120]]};{"region": "body"}
D20201113T153715_13356.png;1889355;{};1;1;{"name": "roi", "left_rois": [[118, 282, 362, 84], [150, 88, 337, 144], [132, 436, 383, 99]], "right_rois": [[165, 282, 362, 84], [174, 88, 337, 144], [193, 436, 383, 99]]};{"region": "body"}
D20201113T153715_13402.png;1882245;{};1;1;{"name": "roi", "left_rois": [[93, 278, 350, 74], [172, 74, 332, 130], [190, 467, 381, 109], [316, 359, 438, 96]], "right_rois": [[137, 278, 350, 74], [197, 74, 332, 130], [236, 467, 381, 109], [373, 359, 438, 96]]};{"region": "body"}
D20201113T153715_13448.png;1870077;{};1;1;{"name": "roi", "left_rois": [[71, 256, 365, 84], [172, 74, 332, 130], [319, 355, 415, 101], [613, 202, 335, 107]], "right_rois": [[137, 256, 365, 84], [197, 74, 332, 130], [373, 355, 415, 101], [658, 202, 335, 107]]};{"region": "body"}
D20201113T153715_13494.png;1944763;{};1;1;{"name": "roi", "left_rois": [[72, 249, 351, 86], [182, 58, 333, 114], [316, 365, 402, 100]], "right_rois": [[113, 249, 351, 86], [206, 58, 333, 114], [373, 365, 402, 100]]};{"region": "body"}
D20201113T153715_13540.png;1883854;{};1;1;{"name": "roi", "left_rois": [[89, 246, 332, 85], [182, 52, 331, 117], [302, 367, 402, 100]], "right_rois": [[127, 246, 332, 85], [206, 52, 331, 117], [369, 367, 402, 100]]};{"region": "body"}
D20201113T153715_13586.png;1918315;{};1;1;{"name": "roi", "left_rois": [[100, 245, 339, 85], [173, 54, 354, 95], [302, 351, 401, 112], [180, 499, 405, 86]], "right_rois": [[142, 245, 339, 85], [185, 54, 354, 95], [369, 351, 401, 112], [230, 499, 405, 86]]};{"region": "body"}
D20201113T153715_13632.png;1878576;{};1;1;{"name": "roi", "left_rois": [[123, 244, 339, 85], [173, 53, 354, 95], [284, 363, 407, 103], [126, 481, 411, 85]], "right_rois": [[142, 244, 339, 85], [206, 53, 354, 95], [341, 363, 407, 103], [194, 481, 411, 85]]};{"region": "body"}
D20201113T153715_13678.png;1953221;{};1;1;{"name": "roi", "left_rois": [[469, 200, 410, 99], [196, 55, 336, 101], [277, 361, 407, 103]], "right_rois": [[501, 200, 410, 99], [225, 55, 336, 101], [341, 361, 407, 103]]};{"region": "body"}
D20201113T153715_13724.png;1868107;{};1;1;{"name": "roi", "left_rois": [[500, 201, 410, 99], [196, 55, 336, 110], [266, 350, 432, 103]], "right_rois": [[501, 201, 410, 99], [225, 55, 336, 110], [329, 350, 432, 103]]};{"region": "body"}
D20201113T153715_13770.png;1804115;{};1;1;{"name": "roi", "left_rois": [[192, 63, 336, 110], [284, 348, 432, 103], [269, 187, 382, 67]], "right_rois": [[214, 63, 336, 110], [333, 348, 432, 103], [309, 187, 382, 67]]};{"region": "body"}
D20201113T153715_13816.png;1893574;{};1;1;{"name": "roi", "left_rois": [[186, 62, 336, 110], [285, 355, 431, 96]], "right_rois": [[210, 62, 336, 110], [333, 355, 431, 96]]};{"region": "body"}
D20201113T153715_13862.png;1933186;{};1;1;{"name": "roi", "left_rois": [[183, 72, 333, 109], [257, 376, 434, 98], [241, 265, 380, 92]], "right_rois": [[210, 72, 333, 109], [320, 376, 434, 98], [281, 265, 380, 92]]};{"region": "body"}
D20201113T153715_13908.png;1961166;{};1;1;{"name": "roi", "left_rois": [[237, 393, 429, 96], [228, 259, 375, 95]], "right_rois": [[300, 393, 429, 96], [270, 259, 375, 95]]};{"region": "body"}
D20201113T153715_13954.png;1944415;{};1;1;{"name": "roi", "left_rois": [[254, 394, 408, 105], [201, 260, 383, 91]], "right_rois": [[314, 394, 408, 105], [240, 260, 383, 91]]};{"region": "body"}
D20201113T153715_14000.png;1950720;{};1;1;{"name": "roi", "left_rois": [[234, 377, 410, 106], [179, 255, 384, 93], [170, 496, 405, 74]], "right_rois": [[294, 377, 410, 106], [218, 255, 384, 93], [222, 496, 405, 74]]};{"region": "body"}
D20201113T153715_14046.png;1954910;{};1;1;{"name": "roi", "left_rois": [[212, 369, 421, 99], [172, 256, 373, 92], [193, 72, 343, 145]], "right_rois": [[266, 369, 421, 99], [218, 256, 373, 92], [214, 72, 343, 145]]};{"region": "body"}
D20201113T153715_14092.png;1943540;{};1;1;{"name": "roi", "left_rois": [[217, 378, 421, 99], [170, 273, 365, 86], [193, 72, 343, 145]], "right_rois": [[276, 378, 421, 99], [218, 273, 365, 86], [214, 72, 343, 145]]};{"region": "body"}
D20201113T153715_14138.png;1928498;{};1;1;{"name": "roi", "left_rois": [[223, 386, 421, 99], [155, 277, 376, 85], [199, 69, 357, 131]], "right_rois": [[281, 386, 421, 99], [195, 277, 376, 85], [214, 69, 357, 131]]};{"region": "body"}
D20201113T153715_14184.png;1949239;{};1;1;{"name": "roi", "left_rois": [[229, 386, 421, 99], [172, 280, 363, 82], [193, 51, 340, 143]], "right_rois": [[281, 386, 421, 99], [219, 280, 363, 82], [218, 51, 340, 143]]};{"region": "body"}
D20201113T153715_14230.png;1884725;{};1;1;{"name": "roi", "left_rois": [[214, 384, 421, 99], [172, 274, 363, 82], [194, 27, 337, 107]], "right_rois": [[277, 384, 421, 99], [223, 274, 363, 82], [218, 27, 337, 107]]};{"region": "body"}
D20201113T153715_14276.png;1946744;{};1;1;{"name": "roi", "left_rois": [[188, 389, 443, 97], [172, 274, 371, 77], [194, 27, 342, 108]], "right_rois": [[245, 389, 443, 97], [223, 274, 371, 77], [230, 27, 342, 108]]};{"region": "body"}
D20201113T153715_14322.png;1894183;{};1;1;{"name": "roi", "left_rois": [[196, 392, 419, 97], [163, 279, 370, 75], [204, 27, 342, 108]], "right_rois": [[258, 392, 419, 97], [212, 279, 370, 75], [233, 27, 342, 108]]};{"region": "body"}
D20201113T153715_14368.png;1879404;{};1;1;{"name": "roi", "left_rois": [[179, 409, 436, 101], [158, 295, 370, 75], [217, 27, 340, 110]], "right_rois": [[229, 409, 436, 101], [203, 295, 370, 75], [250, 27, 340, 110]]};{"region": "body"}
D20201113T153715_14414.png;1962084;{};1;1;{"name": "roi", "left_rois": [[188, 405, 436, 107], [158, 295, 370, 75], [215, 52, 360, 97]], "right_rois": [[247, 405, 436, 107], [203, 295, 370, 75], [226, 52, 360, 97]]};{"region": "body"}
D20201113T153715_14460.png;1793105;{};1;1;{"name": "roi", "left_rois": [[207, 405, 414, 101], [180, 286, 360, 73], [211, 58, 344, 93]], "right_rois": [[262, 405, 414, 101], [224, 286, 360, 73], [237, 58, 344, 93]]};{"region": "body"}
D20201113T153715_14506.png;1869917;{};1;1;{"name": "roi", "left_rois": [[217, 400, 414, 103], [178, 260, 366, 79], [211, 58, 344, 102], [860, 368, 323, 135]], "right_rois": [[275, 400, 414, 103], [224, 260, 366, 79], [234, 58, 344, 102], [904, 368, 323, 135]]};{"region": "body"}
D20201113T153715_14552.png;1852434;{};1;1;{"name": "roi", "left_rois": [[220, 409, 419, 96], [157, 262, 366, 79], [211, 58, 350, 98]], "right_rois": [[275, 409, 419, 96], [202, 262, 366, 79], [234, 58, 350, 98]]};{"region": "body"}
D20201113T153715_14598.png;1953740;{};1;1;{"name": "roi", "left_rois": [[228, 401, 403, 92], [155, 272, 364, 79], [213, 69, 330, 92]], "right_rois": [[288, 401, 403, 92], [192, 272, 364, 79], [244, 69, 330, 92]]};{"region": "body"}
D20201113T153715_14644.png;1944668;{};1;1;{"name": "roi", "left_rois": [[228, 401, 403, 92], [157, 272, 351, 77]], "right_rois": [[288, 401, 403, 92], [204, 272, 351, 77]]};{"region": "body"}
D20201113T153715_14690.png;1952090;{};1;1;{"name": "roi", "left_rois": [[231, 400, 403, 92], [155, 237, 380, 97]], "right_rois": [[288, 400, 403, 92], [204, 237, 380, 97]]};{"region": "body"}
D20201113T153715_14736.png;1892979;{};1;1;{"name": "roi", "left_rois": [[231, 389, 401, 102], [189, 245, 396, 105]], "right_rois": [[288, 389, 401, 102], [232, 245, 396, 105]]};{"region": "body"}
D20201113T153715_14782.png;1989705;{};1;1;{"name": "roi", "left_rois": [[224, 395, 401, 102], [312, 151, 358, 93], [180, 290, 387, 76], [162, 37, 350, 101]], "right_rois": [[288, 395, 401, 102], [345, 151, 358, 93], [223, 290, 387, 76], [187, 37, 350, 101]]};{"region": "body"}
D20201113T153715_14828.png;1904336;{};1;1;{"name": "roi", "left_rois": [[224, 395, 401, 102], [354, 177, 376, 86], [185, 291, 367, 75], [188, 47, 319, 90]], "right_rois": [[288, 395, 401, 102], [376, 177, 376, 86], [230, 291, 367, 75], [215, 47, 319, 90]]};{"region": "body"}
D20201113T153715_14874.png;1973962;{};1;1;{"name": "roi", "left_rois": [[220, 405, 401, 102], [178, 294, 367, 75], [169, 48, 342, 110]], "right_rois": [[277, 405, 401, 102], [230, 294, 367, 75], [190, 48, 342, 110]]};{"region": "body"}
D20201113T153715_14920.png;1920513;{};1;1;{"name": "roi", "left_rois": [[216, 388, 408, 111], [170, 289, 375, 85], [169, 48, 342, 110]], "right_rois": [[277, 388, 408, 111], [214, 289, 375, 85], [190, 48, 342, 110]]};{"region": "body"}
D20201113T153715_14966.png;1888614;{};1;1;{"name": "roi", "left_rois": [[169, 45, 343, 102]], "right_rois": [[204, 45, 343, 102]]};{"region": "body"}
D20201113T153715_15012.png;1913399;{};1;1;{"name": "roi", "left_rois": [[185, 39, 335, 91], [258, 363, 412, 92]], "right_rois": [[215, 39, 335, 91], [312, 363, 412, 92]]};{"region": "body"}
D20201113T153715_15058.png;1914912;{};1;1;{"name": "roi", "left_rois": [[185, 39, 335, 91], [249, 369, 414, 96]], "right_rois": [[215, 39, 335, 91], [312, 369, 414, 96]]};{"region": "body"}
D20201113T153715_15104.png;1922381;{};1;1;{"name": "roi", "left_rois": [[162, 40, 356, 91], [249, 369, 433, 91]], "right_rois": [[189, 40, 356, 91], [312, 369, 433, 91]]};{"region": "body"}
D20201113T153715_15150.png;1822751;{};1;1;{"name": "roi", "left_rois": [[162, 40, 365, 85], [257, 367, 427, 86]], "right_rois": [[189, 40, 365, 85], [312, 367, 427, 86]]};{"region": "body"}
D20201113T153715_15196.png;1986844;{};1;1;{"name": "roi", "left_rois": [[175, 43, 352, 97], [239, 369, 435, 85], [751, 386, 402, 128], [144, 293, 329, 67]], "right_rois": [[198, 43, 352, 97], [296, 369, 435, 85], [792, 386, 402, 128], [185, 293, 329, 67]]};{"region": "body"}
D20201113T153715_15242.png;1905440;{};1;1;{"name": "roi", "left_rois": [[178, 40, 353, 91], [243, 367, 435, 85], [780, 392, 402, 128], [144, 286, 320, 73]], "right_rois": [[201, 40, 353, 91], [306, 367, 435, 85], [825, 392, 402, 128], [185, 286, 320, 73]]};{"region": "body"}
D20201113T153715_15288.png;1898940;{};1;1;{"name": "roi", "left_rois": [[199, 47, 349, 77], [242, 361, 434, 88], [148, 275, 340, 69], [702, 251, 375, 116]], "right_rois": [[218, 47, 349, 77], [306, 361, 434, 88], [193, 275, 340, 69], [746, 251, 375, 116]]};{"region": "body"}
D20201113T153715_15334.png;1977197;{};1;1;{"name": "roi", "left_rois": [[247, 348, 424, 114], [188, 48, 369, 74], [208, 499, 416, 96]], "right_rois": [[305, 348, 424, 114], [216, 48, 369, 74], [262, 499, 416, 96]]};{"region": "body"}
D20201113T153715_15380.png;1897188;{};1;1;{"name": "roi", "left_rois": [[252, 369, 424, 109], [207, 33, 328, 115], [644, 249, 391, 112]], "right_rois": [[315, 369, 424, 109], [229, 33, 328, 115], [681, 249, 391, 112]]};{"region": "body"}
D20201113T153715_15426.png;1900283;{};1;1;{"name": "roi", "left_rois": [[252, 373, 424, 109], [175, 41, 340, 108], [222, 268, 371, 83]], "right_rois": [[327, 373, 424, 109], [199, 41, 340, 108], [274, 268, 371, 83]]};{"region": "body"}
D20201113T153715_15472.png;1955017;{};1;1;{"name": "roi", "left_rois": [[271, 363, 424, 109], [162, 40, 338, 104], [249, 244, 360, 83]], "right_rois": [[329, 363, 424, 109], [182, 40, 338, 104], [293, 244, 360, 83]]};{"region": "body"}
D20201113T153715_15518.png;1975483;{};1;1;{"name": "roi", "left_rois": [[256, 359, 424, 109], [133, 40, 338, 104], [265, 250, 360, 83]], "right_rois": [[314, 359, 424, 109], [156, 40, 338, 104], [313, 250, 360, 83]]};{"region": "body"}
D20201113T153715_15564.png;1914775;{};1;1;{"name": "roi", "left_rois": [[244, 358, 426, 104], [133, 40, 338, 104], [256, 236, 373, 81], [245, 475, 433, 73]], "right_rois": [[313, 358, 426, 104], [156, 40, 338, 104], [307, 236, 373, 81], [288, 475, 433, 73]]};{"region": "body"}
D20201113T153715_15610.png;1967315;{};1;1;{"name": "roi", "left_rois": [[241, 355, 426, 104], [129, 40, 338, 104], [263, 227, 387, 99], [260, 468, 415, 85]], "right_rois": [[306, 355, 426, 104], [153, 40, 338, 104], [317, 227, 387, 99], [315, 468, 415, 85]]};{"region": "body"}
D20201113T153715_15656.png;1977341;{};1;1;{"name": "roi", "left_rois": [[129, 40, 338, 104], [277, 270, 379, 77], [272, 473, 419, 97]], "right_rois": [[153, 40, 338, 104], [329, 270, 379, 77], [321, 473, 419, 97]]};{"region": "body"}
D20201113T153715_15702.png;1982545;{};1;1;{"name": "roi", "left_rois": [[129, 40, 338, 104], [277, 270, 375, 86], [287, 466, 401, 102]], "right_rois": [[153, 40, 338, 104], [329, 270, 375, 86], [341, 466, 401, 102]]};{"region": "body"}
D20201113T153715_15748.png;1967569;{};1;1;{"name": "roi", "left_rois": [[129, 40, 338, 104], [262, 262, 396, 96], [225, 378, 426, 99]], "right_rois": [[153, 40, 338, 104], [311, 262, 396, 96], [293, 378, 426, 99]]};{"region": "body"}
D20201113T153715_15794.png;1968934;{};1;1;{"name": "roi", "left_rois": [[134, 39, 338, 104], [254, 280, 400, 89], [215, 379, 428, 98]], "right_rois": [[153, 39, 338, 104], [291, 280, 400, 89], [275, 379, 428, 98]]};{"region": "body"}
D20201113T153715_15840.png;1805471;{};1;1;{"name": "roi", "left_rois": [[416, 153, 396, 109], [261, 382, 375, 103], [133, 47, 334, 90]], "right_rois": [[451, 153, 396, 109], [316, 382, 375, 103], [165, 47, 334, 90]]};{"region": "body"}
D20201113T153715_15886.png;1903854;{};1;1;{"name": "roi", "left_rois": [[426, 166, 384, 96], [222, 401, 436, 98], [141, 47, 334, 90]], "right_rois": [[451, 166, 384, 96], [289, 401, 436, 98], [165, 47, 334, 90]]};{"region": "body"}
D20201113T153715_15932.png;1947831;{};1;1;{"name": "roi", "left_rois": [[222, 394, 426, 98], [141, 47, 334, 90], [206, 285, 361, 79]], "right_rois": [[272, 394, 426, 98], [165, 47, 334, 90], [260, 285, 361, 79]]};{"region": "body"}
D20201113T153715_15978.png;1908635;{};1;1;{"name": "roi", "left_rois": [[230, 384, 426, 98], [141, 44, 334, 90], [190, 272, 363, 86]], "right_rois": [[292, 384, 426, 98], [170, 44, 334, 90], [227, 272, 363, 86]]};{"region": "body"}
D20201113T153715_16024.png;1899864;{};1;1;{"name": "roi", "left_rois": [[230, 384, 426, 98], [141, 44, 334, 90], [179, 237, 361, 82]], "right_rois": [[292, 384, 426, 98], [170, 44, 334, 90], [227, 237, 361, 82]]};{"region": "body"}
D20201113T153715_16070.png;1975123;{};1;1;{"name": "roi", "left_rois": [[230, 384, 426, 98], [141, 44, 334, 90], [179, 235, 361, 82]], "right_rois": [[292, 384, 426, 98], [170, 44, 334, 90], [227, 235, 361, 82]]};{"region": "body"}
D20201113T153715_16116.png;1910771;{};1;1;{"name": "roi", "left_rois": [[227, 390, 426, 98], [157, 46, 334, 90]], "right_rois": [[298, 390, 426, 98], [182, 46, 334, 90]]};{"region": "body"}
D20201113T153715_16162.png;1901576;{};1;1;{"name": "roi", "left_rois": [[239, 399, 446, 100], [152, 56, 334, 90], [276, 189, 363, 110]], "right_rois": [[297, 399, 446, 100], [186, 56, 334, 90], [323, 189, 363, 110]]};{"region": "body"}
D20201113T153715_16208.png;1900236;{};1;1;{"name": "roi", "left_rois": [[257, 400, 446, 100], [160, 48, 334, 90], [336, 192, 363, 110]], "right_rois": [[313, 400, 446, 100], [186, 48, 334, 90], [395, 192, 363, 110]]};{"region": "body"}
D20201113T153715_16254.png;1965967;{};1;1;{"name": "roi", "left_rois": [[277, 407, 431, 100], [160, 48, 334, 90], [375, 194, 387, 127]], "right_rois": [[335, 407, 431, 100], [186, 48, 334, 90], [427, 194, 387, 127]]};{"region": "body"}
D20201113T153715_16300.png;1915605;{};1;1;{"name": "roi", "left_rois": [[287, 411, 431, 100], [149, 45, 332, 85], [387, 207, 387, 129]], "right_rois": [[345, 411, 431, 100], [176, 45, 332, 85], [435, 207, 387, 129]]};{"region": "body"}
D20201113T153715_16346.png;1960075;{};1;1;{"name": "roi", "left_rois": [[268, 412, 431, 100], [149, 45, 331, 78], [372, 233, 388, 109]], "right_rois": [[336, 412, 431, 100], [176, 45, 331, 78], [419, 233, 388, 109]]};{"region": "body"}
D20201113T153715_16392.png;1911042;{};1;1;{"name": "roi", "left_rois": [[246, 416, 433, 99], [149, 45, 331, 78], [331, 237, 391, 93]], "right_rois": [[314, 416, 433, 99], [176, 45, 331, 78], [374, 237, 391, 93]]};{"region": "body"}
D20201113T153715_16438.png;1913914;{};1;1;{"name": "roi", "left_rois": [[243, 418, 433, 99], [156, 56, 331, 78], [297, 228, 391, 93]], "right_rois": [[308, 418, 433, 99], [178, 56, 331, 78], [342, 228, 391, 93]]};{"region": "body"}
D20201113T153715_16484.png;1958085;{};1;1;{"name": "roi", "left_rois": [[259, 427, 431, 103], [156, 54, 331, 78], [280, 236, 391, 93]], "right_rois": [[323, 427, 431, 103], [189, 54, 331, 78], [327, 236, 391, 93]]};{"region": "body"}
D20201113T153715_16530.png;1910318;{};1;1;{"name": "roi", "left_rois": [[279, 427, 423, 120], [171, 56, 331, 78], [272, 255, 375, 92]], "right_rois": [[347, 427, 423, 120], [189, 56, 331, 78], [315, 255, 375, 92]]};{"region": "body"}
D20201113T153715_16576.png;1916645;{};1;1;{"name": "roi", "left_rois": [[287, 422, 440, 105], [171, 45, 331, 78], [237, 271, 374, 86]], "right_rois": [[356, 422, 440, 105], [206, 45, 331, 78], [275, 271, 374, 86]]};{"region": "body"}
D20201113T153715_16622.png;1969535;{};1;1;{"name": "roi", "left_rois": [[297, 388, 463, 114], [160, 48, 356, 82], [200, 267, 369, 83], [722, 205, 409, 142]], "right_rois": [[370, 388, 463, 114], [188, 48, 356, 82], [245, 267, 369, 83], [758, 205, 409, 142]]};{"region": "body"}
D20201113T153715_16668.png;1970769;{};1;1;{"name": "roi", "left_rois": [[325, 382, 459, 104], [171, 37, 338, 77], [183, 265, 362, 78], [708, 202, 399, 97]], "right_rois": [[390, 382, 459, 104], [200, 37, 338, 77], [223, 265, 362, 78], [758, 202, 399, 97]]};{"region": "body"}
D20201113T153715_16714.png;1962804;{};1;1;{"name": "roi", "left_rois": [[360, 389, 445, 102], [166, 40, 338, 77], [673, 213, 424, 96]], "right_rois": [[419, 389, 445, 102], [192, 40, 338, 77], [714, 213, 424, 96]]};{"region": "body"}
D20201113T153715_16760.png;1883353;{};1;1;{"name": "roi", "left_rois": [[365, 404, 443, 97], [157, 38, 339, 84], [650, 204, 419, 98]], "right_rois": [[424, 404, 443, 97], [185, 38, 339, 84], [688, 204, 419, 98]]};{"region": "body"}
D20201113T153715_16806.png;1914550;{};1;1;{"name": "roi", "left_rois": [[396, 395, 423, 99], [157, 38, 339, 84], [624, 209, 417, 107]], "right_rois": [[449, 395, 423, 99], [185, 38, 339, 84], [660, 209, 417, 107]]};{"region": "body"}
